datetime,CVX,KO,AMD,GE,TMUS,CSCO,WFC,CRM,PM,IBM,UNH,MS,INTU,GS,LIN,ABT,MCD,AXP,DIS,RTX,NOW,MRK,CAT,T,PEP
1997-10-01 17:30:00,42.5625,30.96875,13.5,109.36770856,,8.090359,15.546875,,,49.429737,6.390625,23.082813,5.208281,,24.375,14.40126,24.1875,24.406443,27.284188,11.971401,,47.855036,27.75,23.492403,40.1875
1997-10-02 17:30:00,42.21875,31.4375,14.40625,110.86316532,,8.451473,15.875,,,49.937168,6.09375,23.5875,5.416613,,24.28125,14.49961,23.96875,24.553692,27.887269,11.879243,,48.331798,27.46875,23.256536,39.75
1997-10-03 17:30:00,42.9375,31.1875,14.90625,110.16528582,,8.722309,16.234375,,,49.817772,6.0625,23.932813,5.427029,,24.28125,14.45746,24.03125,25.069062,28.074432,11.741005,,48.093417,27.5625,23.563163,39.875
1997-10-06 17:30:00,43.90625,31.4375,14.03125,111.46134787,,8.840366,16.46875,,,50.056563,6.023438,23.959375,5.541611,,24.1875,14.61201,23.9375,25.437183,27.616922,11.611983,,48.212608,28.625,23.893378,40.1875
1997-10-07 17:30:00,44.34375,31.90625,15.0,114.85104921,,9.07648,16.96875,,,51.011727,6.273438,24.96875,5.624944,,24.65625,14.808711,23.75,25.326747,28.344778,11.575119,,48.838359,28.90625,24.435873,38.75
1997-10-08 17:30:00,43.78125,31.375,15.3125,112.45831904,,8.979256,16.546875,,,50.265505,6.671875,24.384375,5.468695,,24.125,14.73846,23.6875,24.885001,27.949657,11.473745,,48.748966,28.75,23.869791,39.25
1997-10-09 17:30:00,43.46875,30.90625,15.59375,112.65771295,,9.097313,16.359375,,,49.967017,6.570313,23.8,5.770776,,23.8125,14.59796,23.6875,24.553692,28.012044,11.602767,,47.735845,29.1875,23.916965,39.125
1997-10-10 17:30:00,42.90625,30.84375,15.40625,111.46134787,,9.048702,16.328125,,,50.116261,6.476563,23.560937,5.468695,,23.75,14.41531,23.40625,24.406443,27.845677,11.464529,,47.259083,29.3125,24.176419,39.5
1997-10-13 17:30:00,42.75,30.65625,15.34375,110.66377141,,9.083424,16.40625,,,49.907319,6.515625,23.959375,5.583278,,23.96875,14.42936,23.0,24.424849,28.157615,11.501393,,47.67625,29.90625,24.058485,39.125
1997-10-14 17:30:00,42.6875,30.375,14.90625,110.66377141,,8.993145,16.96875,,,49.34019,6.492188,24.955571,5.416613,,23.96875,14.56986,23.0625,24.572098,28.760696,11.750221,,48.391394,30.375,24.129245,38.75
1997-10-15 17:30:00,43.34375,29.90625,14.75,109.66680023,,9.236203,16.53125,,,48.56412,6.414063,24.384375,5.406196,,23.5625,14.28886,23.0625,24.369631,28.906267,11.814732,,48.748966,30.0,24.860435,37.5
1997-10-16 17:30:00,43.0,29.46875,14.375,110.56407365,,9.07648,16.3125,,,47.698502,6.460938,23.773438,5.187448,,23.125,14.28886,22.6875,24.480068,28.261595,11.759437,,46.543939,29.625,24.3887,37.25
1997-10-17 17:30:00,42.0,29.25,14.0625,110.66377141,,8.888978,15.96875,,,45.579232,6.484375,23.321875,5.020783,,22.71875,14.35911,23.125,24.075134,27.492147,11.704141,,45.173247,29.1875,24.176419,37.9375
1997-10-20 17:30:00,43.5,29.40625,14.03125,111.86013649,,9.048702,16.25,,,46.564245,6.59375,23.321875,5.66661,,22.4375,14.28886,23.875,24.369631,27.804085,11.777868,,45.143449,29.40625,24.176419,38.875
1997-10-21 17:30:00,43.90625,30.0,14.71875,112.65771295,,9.368149,16.8125,,,50.235657,6.601563,23.69375,5.854108,,23.71875,14.31696,24.3125,24.719347,27.845677,11.667278,,46.305558,29.5,24.53022,40.0
1997-10-22 17:30:00,43.21875,29.65625,14.1875,110.76346836,,9.326482,16.5,,,50.205808,6.671875,23.507813,5.958274,,23.4375,14.27481,24.25,24.572098,27.637718,11.768652,,46.365153,30.0625,24.648154,38.4375
1997-10-23 17:30:00,41.75,28.84375,13.75,107.47346397,,9.055646,16.375,,,47.937293,6.523438,22.923438,5.69786,,23.5,13.88141,23.59375,24.185571,27.388168,11.298644,,45.054056,29.5625,24.341526,37.75
1997-10-24 17:30:00,41.75,27.75,13.09375,105.18043076,,8.916756,16.5,,,46.803036,6.453125,22.896875,5.645777,,23.28125,13.82521,23.5625,23.57817,27.408964,10.948441,,44.517698,28.96875,24.553807,37.375
1997-10-27 18:30:00,40.0,26.78125,10.5,98.79981749,,8.097303,15.53125,,,42.98238,5.382813,20.107812,5.031283,,21.53125,13.094609,22.03125,22.013655,25.870069,10.284899,,40.524812,26.40625,23.822618,34.9375
1997-10-28 18:30:00,41.1875,28.875,12.5,106.07770497,,8.888978,16.09375,,,47.459711,5.9375,21.56875,5.354113,,21.03125,13.76901,23.0,22.897146,27.388168,10.23882,,41.895505,27.125,24.011312,37.6875
1997-10-29 18:30:00,40.46875,28.5625,12.0625,103.48558088,,8.944534,16.09375,,,46.922431,5.945313,21.303125,5.249948,,22.3125,13.68471,22.84375,23.338892,27.596127,10.61667,,42.282874,26.5,23.987725,36.25
1997-10-30 18:30:00,40.125,28.0,11.09375,100.89345599,,8.882033,15.71875,,,45.758325,5.859375,20.1875,5.291614,,21.9375,13.53016,22.3125,22.602649,26.826679,10.312547,,41.716719,26.0625,24.105659,35.75
1997-10-31 18:30:00,41.46875,28.3125,11.5,103.08679225,,9.114674,16.03125,,,47.041827,5.789063,20.825,5.437446,,21.78125,13.78306,22.40625,22.97077,27.408964,10.321762,,42.551053,25.625,24.011312,36.875
1997-11-03 18:30:00,43.375,29.125,12.03125,107.07467614,,9.416761,16.5625,,,48.534271,5.867188,22.073438,5.645777,,22.625,13.99381,22.8125,23.522952,28.448758,10.46,,43.147006,26.125,24.506633,37.375
1997-11-04 18:30:00,43.09375,29.03125,11.96875,109.16831465,,9.270926,16.46875,,,48.683515,6.070313,23.348438,5.572861,,22.21875,14.19051,23.03125,23.541358,28.698308,10.570591,,42.044493,26.0625,24.577394,37.25
1997-11-05 18:30:00,42.375,28.8125,12.0625,110.26498278,,9.49315,16.46875,,,49.07155,6.273438,23.614063,5.354113,,22.125,14.33101,23.3125,23.633389,28.323982,10.911578,,41.895505,26.59375,24.341526,37.375
1997-11-06 18:30:00,42.125,28.9375,10.9375,109.66680023,,9.409816,16.28125,,,48.265631,6.671875,23.507813,5.145782,,21.90625,14.05001,23.0,23.651795,28.7399,10.847066,,42.312672,26.0,23.940551,36.9375
1997-11-07 18:30:00,41.75,28.5,11.28125,108.07164652,,9.284815,16.09375,,,47.519409,6.625,23.1625,5.041616,,21.71875,14.03596,22.375,23.265267,28.719104,10.61667,,42.312672,25.46875,24.082072,36.4375
1997-11-10 18:30:00,41.90625,27.875,10.625,106.87528143,,9.090369,16.15625,,,46.653792,6.59375,22.339063,5.192656,,20.78125,14.09216,22.375,23.081207,28.427962,10.50608,,42.193481,25.09375,24.53022,35.6875
1997-11-11 18:30:00,42.375,28.28125,10.8125,107.47346397,,8.958423,16.0625,,,47.280618,6.578125,21.807813,5.124949,,21.40625,14.06406,22.84375,22.989176,28.615125,10.395489,,42.253077,24.09375,25.355756,35.8125
1997-11-12 18:30:00,40.9375,28.21875,9.96875,104.88133988,,8.500085,15.71875,,,46.146361,6.515625,21.117188,5.010367,,20.75,14.10621,23.1875,22.78671,27.637718,10.248036,,41.44854,22.375,25.355756,35.375
1997-11-13 18:30:00,41.0,28.71875,10.5625,109.06861769,,8.840366,15.875,,,47.340316,6.601563,21.14375,4.958284,,20.46875,14.28886,23.59375,22.897146,28.178411,10.542943,,41.925302,22.65625,25.426517,35.875
1997-11-14 18:30:00,41.96875,28.78125,10.21875,110.56407365,,9.041757,16.28125,,,48.474573,6.65625,21.675,5.145782,,20.46875,14.48556,23.40625,22.713085,28.843879,10.662749,,43.057613,22.96875,25.733144,36.5625
1997-11-17 18:30:00,41.84375,29.8125,11.0,113.55498637,,9.229259,16.65625,,,49.429737,6.726563,22.232812,5.249948,,20.75,14.56986,23.5625,23.044395,29.613327,10.939225,,43.564173,23.5625,25.992599,37.375
1997-11-18 18:30:00,41.28125,29.875,10.96875,110.96286228,,9.145925,16.6875,,,48.773062,6.570313,21.4625,4.916618,,20.8125,14.44341,23.40625,22.547431,29.69651,10.865498,,43.206602,23.3125,26.369987,36.4375
1997-11-19 18:30:00,41.15625,31.0625,10.46875,112.75740991,,9.239676,17.21875,,,49.220795,6.640625,22.1,4.833285,,20.96875,14.62606,24.0,23.265267,30.40357,10.800987,,44.24952,23.3125,26.582267,37.5625
1997-11-20 18:30:00,42.09375,31.75,11.40625,114.75135146,,9.500095,17.75,,,50.026715,6.726563,23.321875,5.041616,,21.28125,14.71036,24.3125,23.412516,30.174815,11.012952,,44.130329,23.375,27.242696,37.6875
1997-11-21 18:30:00,42.25,31.875,11.3125,116.0474143,,9.458428,17.9375,,,50.41475,6.648438,23.003125,4.937451,,22.0625,14.808711,24.375,23.210049,31.526547,11.095895,,45.083854,23.84375,26.865308,38.0
1997-11-24 18:30:00,41.4375,31.28125,11.125,114.25286667,,9.250093,17.5,,,49.250644,6.5625,22.63125,4.69787,,21.9375,14.62606,24.5,22.933958,31.152221,10.957657,,44.100531,23.6875,26.3464,37.0625
1997-11-25 18:30:00,40.375,32.0625,11.0625,116.0474143,,9.368149,18.1875,,,51.280367,6.375,22.95,4.552038,,22.03125,14.822761,24.75,22.87874,31.152221,10.865498,,44.785877,23.78125,26.157706,37.1875
1997-11-26 18:30:00,39.90625,31.1875,10.78125,117.14408163,,9.451483,18.3125,,,52.414624,6.460938,23.05625,5.145782,,22.0625,14.808711,24.28125,23.007582,31.443364,10.976089,,44.87527,23.65625,27.549324,36.9375
1997-11-28 18:30:00,40.09375,31.25,10.90625,117.84196193,,9.583429,18.71875,,,52.295229,6.507813,23.082813,5.0312,,21.96875,14.64011,24.25,23.228455,31.588935,11.049815,,45.210496,23.96875,27.407804,36.875
1997-12-01 18:30:00,39.8125,32.28125,11.28125,118.04135585,,10.048712,19.34375,,,53.757824,6.570313,23.853125,5.312447,,22.25,15.117811,24.4375,24.351225,32.483157,11.427666,,45.441426,24.59375,28.091819,37.6875
1997-12-02 18:30:00,39.25,32.9375,10.6875,117.4431733,,9.611207,19.15625,,,52.892206,6.609375,23.879688,5.604111,,22.65625,15.117811,24.40625,24.424849,32.129627,11.501393,,45.352033,25.46875,27.337043,37.375
1997-12-03 18:30:00,39.28125,32.90625,10.75,116.44620213,,9.656347,19.0,,,52.713113,6.53125,24.304688,5.416613,,22.75,15.342611,24.125,25.03225,31.672118,11.538256,,46.722725,25.125,28.280513,37.8125
1997-12-04 18:30:00,38.8125,32.40625,10.46875,115.64862567,,9.597318,18.59375,,,52.175833,6.4375,24.570313,5.552028,,22.875,15.188061,23.8125,25.308341,31.131425,11.658062,,49.881277,25.375,27.596498,37.375
1997-12-05 18:30:00,39.625,33.03125,10.5625,117.14408163,,9.930655,18.5,,,53.60858,6.492188,24.809375,5.958274,,23.09375,15.286411,23.78125,25.621244,31.276997,11.575119,,49.821681,25.875,26.983242,37.3125
1997-12-08 18:30:00,39.6875,31.78125,10.9375,117.34347635,,9.972322,18.71875,,,53.907068,6.554688,24.915625,6.322853,,22.625,15.117811,23.75,25.823711,31.401772,11.363155,,49.940872,25.84375,27.28987,36.5
1997-12-09 18:30:00,39.25,31.8125,10.40625,119.03832702,,9.715375,18.71875,,,52.713113,6.460938,24.570313,6.229104,,22.65625,15.412861,23.8125,25.860523,31.380976,11.178837,,50.08986,25.28125,27.21911,35.8125
1997-12-10 18:30:00,39.125,31.9375,9.9375,117.64256722,,9.486206,18.5,,,50.862483,6.320313,24.570313,5.874941,,22.53125,15.230211,23.59375,25.694868,31.214609,10.99452,,50.000467,24.96875,27.148538,35.5
1997-12-11 18:30:00,38.78125,31.8125,9.34375,115.64862567,,9.187592,18.40625,,,48.534271,6.28125,24.251563,6.124939,,22.53125,15.019461,23.0,25.326747,30.881875,10.764124,,49.881277,24.96875,26.369987,35.25
1997-12-12 18:30:00,37.75,32.46875,9.09375,115.24983704,,8.50703,18.75,,,47.937293,6.148438,23.773438,5.66661,,22.4375,14.977311,23.1875,25.510807,31.152221,10.764124,,49.940872,25.375,27.407804,35.125
1997-12-15 18:30:00,38.09375,32.9375,9.21875,119.03832702,,8.611197,19.4375,,,48.176084,6.171875,23.26875,5.916608,,22.46875,15.202111,23.0,26.081395,32.31679,10.745692,,50.298444,25.34375,27.903125,36.0625
1997-12-16 18:30:00,37.875,32.84375,9.15625,120.23469211,,8.902867,18.5,,,49.549133,6.234375,23.321875,6.166605,,22.625,15.426911,22.84375,26.375892,31.942465,10.819419,,50.864599,24.40625,27.973886,35.4375
1997-12-17 18:30:00,37.4375,32.9375,9.46875,119.63650956,,9.031295,18.875,,,48.713364,6.203125,23.534375,6.020773,,22.59375,15.145911,22.6875,26.265456,32.212811,10.77334,,51.162576,25.34375,28.3041,34.875
1997-12-18 18:30:00,37.03125,32.125,9.125,118.04135585,,8.927128,18.78125,,,47.7582,5.929688,22.790625,5.833275,,22.4375,14.66821,22.5,26.136614,32.379178,10.487648,,50.119658,24.34375,28.657901,34.75
1997-12-19 18:30:00,37.09375,32.71875,9.40625,116.44620213,,8.906295,18.71875,,,48.773062,5.945313,22.710938,6.197855,,22.15625,14.52771,22.96875,25.602838,31.880077,10.257251,,48.927752,24.0625,28.610728,34.875
1997-12-22 18:30:00,37.59375,33.03125,9.28125,117.84196193,,9.104212,18.375,,,48.982004,5.882813,22.976563,6.33327,,22.34375,14.850861,23.1875,25.842117,32.399974,10.358626,,50.507027,24.15625,28.681488,35.125
1997-12-23 18:30:00,37.1875,32.5,8.96875,113.35559246,,8.562543,17.875,,,47.101525,5.804688,22.84375,6.374936,,22.09375,14.58391,23.1875,25.105874,32.441566,10.220388,,49.791884,23.53125,27.973886,34.25
1997-12-24 18:30:00,37.6875,32.3125,8.875,113.35559246,,8.593793,17.5625,,,47.340316,5.875,22.20625,6.208271,,22.0625,14.49961,22.96875,25.179498,31.609731,10.174309,,48.272203,23.28125,27.761605,34.4375
1997-12-26 18:30:00,37.65625,32.1875,8.78125,112.95680383,,8.864628,17.875,,,48.56412,5.929688,22.498437,6.33327,,22.0625,14.66821,22.59375,25.400371,31.630526,10.201956,,49.344919,23.0,27.21911,34.75
1997-12-29 18:30:00,38.75,33.15625,8.6875,115.54892872,,9.33338,18.21875,,,49.07155,6.023438,23.454688,6.427019,,22.46875,14.808711,23.125,25.54762,32.275199,10.23882,,49.940872,23.5625,27.714431,34.875
1997-12-30 18:30:00,39.03125,33.53125,8.5625,118.63953839,,9.39588,18.9375,,,49.250644,6.148438,24.304688,6.541601,,22.625,15.047561,23.625,25.805304,32.940667,10.653533,,50.864599,24.28125,27.926712,36.6875
1997-12-31 18:30:00,38.5,33.34375,8.875,117.04438468,,9.291713,19.375,,,49.967017,6.210938,25.128125,6.874931,,22.5,14.72441,23.875,26.283862,32.940667,10.736476,,50.536825,24.25,27.643671,36.25
1998-01-02 18:30:00,38.96875,33.46875,9.65625,118.04135585,,9.677132,19.09375,,,50.444599,6.210938,24.96875,6.770766,,22.71875,15.159961,23.8125,26.118208,33.148625,10.782555,,51.311564,24.5,28.280513,36.0
1998-01-05 18:30:00,37.84375,33.21875,9.65625,120.13499435,,9.656298,18.90625,,,50.832634,6.203125,25.871875,6.687433,,22.90625,15.244261,23.75,26.173426,32.878279,10.77334,,51.609541,24.84375,27.478564,36.5
1998-01-06 18:30:00,36.875,33.0625,9.96875,118.53984143,,9.531298,18.719,,,50.265505,6.234375,25.5,6.645767,,22.71875,14.991361,23.8125,25.63965,32.753504,10.653533,,50.894397,24.65625,27.36063,35.1875
1998-01-07 18:30:00,38.1875,33.09375,9.5,119.53681181,,9.250046,18.40625,,,49.787924,6.289063,24.8625,6.374936,,22.40625,15.089711,23.625,25.400371,32.7743,10.61667,,50.119658,24.21875,27.525737,35.875
1998-01-08 18:30:00,36.75,33.3125,9.46875,118.44014448,,9.354213,18.71875,,,49.758075,6.3125,25.048438,6.260354,,22.125,15.286411,23.1875,24.885001,32.503953,10.524511,,50.626218,23.40625,27.266283,35.875
1998-01-09 18:30:00,35.5625,32.0625,9.125,115.54892872,,9.041712,17.84375,,,47.788049,6.1875,23.8,5.854108,,21.53125,15.117811,22.6875,24.148759,31.942465,10.100582,,49.046942,22.71875,27.006829,34.75
1998-01-12 18:30:00,36.65625,33.03125,8.875,118.73923535,,9.281296,18.3125,,,47.817898,6.078125,23.375,5.843692,,21.6875,15.637661,23.1875,24.075134,31.422568,10.275683,,50.626218,23.21875,27.407804,35.375
1998-01-13 18:30:00,37.3125,32.6875,10.4375,119.13802398,,9.33338,18.09375,,,48.773062,6.0,23.773438,6.687433,,21.8125,15.693861,23.5625,24.388037,31.609731,10.46,,50.656016,23.03125,27.667258,36.5
1998-01-14 18:30:00,37.75,32.3125,9.21875,118.63953839,,9.500048,18.65625,,,49.011853,6.109375,24.039063,6.416603,,22.21875,15.736011,23.53125,24.553692,32.108832,10.671965,,52.38428,23.1875,27.785192,36.6875
1998-01-15 18:30:00,38.03125,31.875,9.03125,115.94771655,,9.572965,18.5,,,49.399888,5.875,23.560937,6.156188,,21.15625,15.609561,23.40625,23.964698,31.838485,10.450785,,51.818124,22.75,27.903125,35.9375
1998-01-16 18:30:00,38.375,32.5,8.90625,117.04438468,,9.645882,18.53125,,,50.14611,6.015625,23.879688,6.145772,,21.65625,15.750061,23.78125,24.148759,31.984056,10.50608,,52.324684,22.65625,28.021059,36.6875
1998-01-20 18:30:00,38.96875,32.96875,9.28125,120.53378298,,9.916716,18.8125,,,51.757949,5.992188,24.729688,6.604101,,21.53125,16.059274,24.0,24.277601,33.065442,10.524511,,55.155462,22.5,28.516381,37.625
1998-01-21 18:30:00,38.5,32.75,9.28125,120.53378298,,9.895883,18.15625,,,47.817898,5.992188,24.729688,6.6666,,21.53125,15.890561,23.6875,24.038322,32.899075,10.561375,,54.350925,23.4375,28.327687,37.0
1998-01-22 18:30:00,37.71875,32.71875,9.1875,119.93560044,,9.625048,18.0625,,,47.459711,6.0,23.348438,6.499935,,20.3125,15.792211,23.9375,23.57817,32.108832,11.003736,,53.695377,22.78125,29.035289,36.875
1998-01-23 18:30:00,37.0,31.90625,9.0625,118.14105281,,9.614631,17.78125,,,47.370165,5.914063,22.976563,6.270771,,20.6875,15.707911,23.53125,23.283673,32.815891,11.012952,,53.844365,22.75,28.539968,36.3125
1998-01-26 18:30:00,37.78125,31.53125,9.46875,119.13802398,,9.437547,17.8125,,,46.862734,5.851563,23.029687,6.135355,,20.59375,15.553361,23.5,23.375704,32.399974,11.547472,,54.350925,22.8125,28.657901,36.4375
1998-01-27 18:30:00,38.21875,31.625,9.375,121.63045111,,9.875049,18.125,,,46.086663,6.0,23.454688,6.208271,,20.28125,15.932711,23.65625,24.590504,34.188419,11.63963,,54.589306,23.1875,29.365504,36.0625
1998-01-28 18:30:00,38.0625,32.0625,9.59375,121.63045111,,10.312552,18.28125,,,46.325454,6.09375,24.410938,6.645767,,20.40625,15.946761,23.8125,24.424849,34.937071,11.989833,,56.079189,24.0625,29.058876,36.4375
1998-01-29 18:30:00,38.46875,32.375,9.875,123.02621011,,10.625053,18.40625,,,46.892583,6.1875,24.75625,6.354103,,20.8125,16.157511,23.96875,24.664128,35.352988,12.183366,,56.19838,24.25,29.530611,36.875
1998-01-30 18:30:00,37.375,32.375,10.09375,123.62439266,,10.510469,18.21875,,,47.161222,6.40625,24.809375,6.229104,,20.71875,15.918661,23.5625,24.645722,35.560947,11.980617,,55.959998,24.0,29.341917,36.125
1998-02-02 18:30:00,37.8125,33.34375,10.03125,125.31924333,,10.656303,18.65625,,,48.02684,6.546875,26.190625,6.520768,,21.3125,16.002961,23.8125,25.510807,36.205619,12.459842,,56.138784,25.125,29.672132,36.5
1998-02-03 18:30:00,37.96875,33.75,10.0,123.72408962,,10.500052,19.21875,,,47.459711,6.515625,26.057813,6.69785,,21.5,15.834361,24.28125,25.602838,35.935273,12.579648,,55.423641,25.25,29.648545,35.1875
1998-02-04 18:30:00,38.0,33.53125,10.0,122.62742228,,10.76047,19.25,,,46.95228,6.554688,26.03125,7.020763,,21.25,15.820311,24.28125,25.713274,36.039252,12.478274,,54.827687,24.9375,29.624958,35.4375
1998-02-05 18:30:00,38.5625,33.78125,9.53125,122.32833061,,10.72922,19.1875,,,47.549258,6.523438,25.845313,7.208261,,21.152495,15.876511,24.25,25.54762,36.039252,12.478274,,53.993353,24.4375,29.035289,35.25
1998-02-06 18:30:00,38.84375,33.59375,9.25,123.92348433,,10.989638,19.40625,,,46.803036,6.53125,26.057813,7.166595,,21.59375,16.143461,24.40625,25.510807,36.122436,12.505921,,54.470116,25.375,29.31833,35.375
1998-02-09 18:30:00,38.21875,33.6875,9.5625,122.92651316,,10.66672,19.34375,,,46.803036,6.773438,26.004688,7.104096,,21.6875,16.115361,24.53125,25.142686,35.831293,12.44141,,55.185259,26.25,29.153223,35.75
1998-02-10 18:30:00,37.75,33.96875,9.6875,123.62439266,,10.791721,19.625,,,48.176084,6.796875,26.35,7.218678,,22.25,16.536862,25.0,25.54762,36.10164,12.828476,,55.989796,25.8125,29.200397,35.5625
1998-02-11 18:30:00,38.15625,34.4375,9.5625,125.11984942,,10.812554,19.875,,,49.041702,6.710938,26.110938,7.99992,,21.96875,16.452562,25.09375,25.73168,36.871087,12.745534,,56.019594,25.6875,28.823009,35.625
1998-02-12 18:30:00,38.6875,34.625,9.5,125.21954637,,10.875054,19.8125,,,49.131248,7.0,27.173438,7.99992,,22.1875,16.607112,25.59375,26.099801,36.642332,12.86534,,56.168582,26.0,28.893769,36.0
1998-02-13 18:30:00,38.9375,34.28125,9.5625,124.12287824,,10.812554,19.71875,,,48.892457,7.273438,27.2,8.645747,,22.0,16.649262,26.5,26.007771,37.079046,12.662591,,56.108987,26.75,28.870182,36.5
1998-02-17 18:30:00,38.71875,34.25,9.46875,124.52166687,,10.822971,19.90625,,,48.713364,7.101563,27.571875,8.166585,,22.3125,16.916212,26.09375,26.210238,37.598943,12.763965,,57.151905,26.9375,28.988116,35.6875
1998-02-18 18:30:00,39.375,34.5625,9.5625,125.11984942,,10.916721,20.0,,,49.07155,7.304688,28.36875,7.989503,,22.46875,16.831912,26.25,26.099801,38.222819,12.717886,,59.237741,26.375,29.294744,35.25
1998-02-19 18:30:00,39.1875,34.375,9.75,124.12287824,,10.906305,19.78125,,,49.07155,7.328125,28.6875,8.270751,,22.59375,16.579012,26.0,25.529213,37.994064,12.59808,,58.284216,25.9375,29.035289,35.4375
1998-02-20 18:30:00,39.59375,34.78125,9.875,124.72106079,,10.968805,19.71875,,,49.011853,7.328125,29.165625,8.437416,,22.78125,16.691412,26.46875,25.915741,38.056452,12.70867,,59.446324,26.3125,29.011703,35.4375
1998-02-23 18:30:00,38.5,34.59375,10.375,123.92348433,,10.937555,19.90625,,,49.131248,7.453125,29.298438,8.687413,,22.84375,16.845962,26.4375,26.136614,37.952473,12.653375,,62.277102,26.03125,28.893769,35.25
1998-02-24 18:30:00,39.40625,34.15625,10.34375,122.42802757,,10.791721,19.75,,,48.952155,7.453125,29.484375,8.312417,,22.8125,16.817862,25.875,25.73168,37.245413,12.505921,,60.995802,26.28125,28.351274,35.1875
1998-02-25 18:30:00,39.75,34.3125,10.875,123.02621011,,11.125056,20.125,,,50.265505,7.5625,29.9625,7.791589,,23.15625,16.803812,26.1875,26.210238,37.016658,12.902203,,60.489242,26.5625,28.823009,36.375
1998-02-26 18:30:00,40.125,34.4375,12.5625,122.8268162,,11.083389,20.53125,,,50.384901,7.609375,29.85625,7.927004,,23.84375,16.747612,26.9375,26.24705,36.600741,13.261622,,60.072075,26.59375,28.799422,36.8125
1998-02-27 18:30:00,40.4375,34.3125,11.75,124.02318129,,10.979222,20.5,,,49.87747,7.585938,29.670312,7.749923,,23.90625,16.817862,27.28125,26.523141,37.245413,13.169463,,60.817016,27.28125,28.539968,36.5
1998-03-02 18:30:00,41.28125,34.0,11.125,122.1289367,,10.875054,20.53125,,,48.683515,7.648438,29.723438,7.749923,,23.90625,16.902162,26.59375,26.983293,36.392782,13.289269,,60.459445,26.78125,29.035289,37.0
1998-03-03 18:30:00,41.875,34.09375,11.40625,123.22560483,,10.750054,20.71875,,,48.773062,7.84375,29.670312,7.656173,,24.03125,16.874062,26.78125,27.351414,36.600741,13.298485,,60.459445,26.28125,28.893769,37.375
1998-03-04 18:30:00,41.75,34.375,10.25,121.73014807,,10.875054,20.71875,,,47.280618,8.03125,29.670312,7.687423,,23.90625,16.691412,26.9375,27.056917,35.560947,13.160247,,59.535717,26.03125,28.634315,37.0625
1998-03-05 18:30:00,42.28125,34.65625,10.5,121.82984503,,10.302135,20.90625,,,47.250769,7.921875,29.64375,7.291594,,23.6875,16.803812,26.71875,26.983293,34.999458,13.08652,,58.969562,25.59375,28.351274,36.5625
1998-03-06 18:30:00,42.21875,35.25,10.90625,124.82075775,,10.72922,21.6875,,,46.862734,8.0,30.148438,7.775964,,23.5,17.056712,26.90625,27.480256,35.145029,13.252406,,60.727623,26.65625,29.294744,38.0
1998-03-09 18:30:00,40.96875,36.28125,10.28125,125.21954637,,10.203176,21.46875,,,45.90757,8.070313,30.49375,7.479092,,23.375,17.000512,27.0625,27.185759,35.207417,13.35378,,61.353374,26.5,29.389091,39.25
1998-03-10 18:30:00,41.78125,36.3125,10.875,125.618335,,10.229218,21.6875,,,46.564245,8.265625,31.529687,7.729089,,23.5625,17.281512,27.40625,27.167353,35.228213,13.362996,,62.366495,27.0,29.17681,40.125
1998-03-11 18:30:00,42.0,36.21875,10.6875,126.01712283,,10.437552,21.65625,,,47.340316,8.21875,31.396875,7.937421,,23.625,17.450112,27.9375,27.572287,34.874683,13.335349,,61.859934,27.03125,29.624958,40.25
1998-03-12 18:30:00,41.375,35.8125,11.08789,126.3162145,,10.656303,21.59375,,,47.877596,8.351563,31.476563,7.864505,,23.53125,17.548462,27.96875,27.36982,35.249009,13.252406,,61.53216,28.0,29.955173,43.0
1998-03-13 18:30:00,41.4375,35.28125,10.96875,124.9204547,,10.76047,21.5,,,47.579107,8.195313,31.76875,8.020753,,23.25,17.506312,27.3125,27.167353,35.269805,13.307701,,61.144791,28.09375,30.04952,42.9375
1998-03-16 18:30:00,41.4375,35.875,11.5,126.61530538,,10.72922,21.71875,,,48.355178,8.148438,32.0875,7.802005,,23.59375,17.520362,26.5,27.664317,36.475965,13.409075,,61.740744,28.90625,30.615602,43.3125
1998-03-17 18:30:00,41.03125,36.21875,11.03125,127.61227655,,10.76047,21.65625,,,48.176084,8.125,32.592188,7.520758,,23.875,17.562512,26.25,28.198093,35.831293,13.39986,,62.992245,28.75,30.2618,43.5625
1998-03-18 18:30:00,41.8125,37.40625,11.15625,127.11379096,,10.593803,21.53125,,,48.504422,8.195313,32.884375,7.937421,,23.84375,17.365812,26.21875,28.58462,35.706518,13.51045,,62.694269,29.03125,30.875056,42.5625
1998-03-19 18:30:00,41.90625,37.46875,11.96875,127.71197351,,10.718804,21.6875,,,49.131248,8.101563,32.725,7.833255,,24.03125,17.309612,25.75,28.639839,35.373784,13.602608,,62.455887,28.03125,31.606245,41.875
1998-03-20 18:30:00,43.4375,38.75,11.1875,130.20440064,,10.60422,21.6875,,,48.743213,8.015625,32.060938,7.572841,,24.125,17.478212,25.75,28.676651,35.602539,13.713199,,62.873055,28.03125,33.115797,43.0
1998-03-23 18:30:00,43.4375,37.9375,11.40625,128.31015605,,10.791721,21.25,,,48.414875,8.085938,31.76875,7.781172,,24.21875,17.351762,25.75,28.014032,34.271603,13.657904,,62.485685,28.125,33.96492,42.1875
