datetime,HSY,EA,CTSH,LVS,ED,FICO,PRU,TRGP,VMC,EBAY,DAL,HIG,GEHC,SMCI,DXCM,IR,LYV,MLM,VICI,WEC,MPWR,OTIS,ODFL,A,KHC
2002-10-25,32.699995,33.805,2.899554,,43.85001,24.02012,30.00999,,36.53999,6.522558,,47.88,,,,,,29.08,,10.894995,,,0.965731,8.718389,
2002-10-28,32.25,31.53,2.795389,,44.3,24.073454,29.5,,33.42999,6.37525,,47.39999,,,,,,27.45,,10.995005,,,0.9661695,9.109167,
2002-10-29,32.695,31.7255,2.793722,,43.74001,23.706785,28.74001,,33.25999,6.437328,,44.39999,,,,,,27.71001,,11.19,,,0.9740715,8.570163,
2002-10-30,32.725,32.735,2.776222,,43.81,24.00012,29.0,,33.31,6.57727,,40.17,,,,,,27.58,,11.43,,,1.0091895,9.344981,
2002-10-31,32.535005,32.56,2.757056,,42.57001,25.646795,29.2,,33.56,6.654082,,39.5,,,,,,27.84,,11.49,,,1.0249925,9.264131,
2002-11-01,32.4,33.04,2.824972,,42.69,26.400139,29.52,,34.50999,6.81717,,41.10001,,,,,,27.85001,,11.6,,,1.0259135,9.823347,
2002-11-04,32.26,32.885,2.920805,,43.85001,25.686795,29.17999,,34.86,6.831901,,42.99001,,,,,,28.97,,11.675005,,,0.9968985,10.126537,
2002-11-05,32.375,32.605005,2.929137,,43.33,25.633462,28.89999,,35.13,6.956903,,42.5,,,,,,29.67,,11.725,,,0.996459,10.153487,
2002-11-06,32.129995,33.370005,3.081219,,43.91,25.98013,30.71001,,35.72,6.944487,,44.37,,,,,,30.0,,11.86,,,0.9661695,10.079374,
2002-11-07,32.17,32.265,3.03122,,42.5,25.606795,29.92999,,34.58,6.698273,,42.67999,,,,,,28.86,,11.49,,,0.9718765,9.574058,
2002-11-08,32.214995,32.065,2.916638,,40.58,25.35346,30.25,,34.60001,6.721422,,42.63,,,,,,28.89,,11.345,,,0.967926,9.466257,
2002-11-11,32.269995,31.765,2.792472,,40.78999,24.946791,29.38,,34.24001,6.510983,,41.66,,,,,,28.84,,11.31,,,0.970077,9.122642,
2002-11-12,32.08,32.92,2.881638,,39.45,24.873458,29.58,,34.55,6.606731,,43.38,,,,,,28.72,,10.975,,,0.9661695,9.297819,
2002-11-13,32.625,32.615,2.891221,,40.31,25.180126,29.88,,34.64999,6.642507,,43.25,,,,,,28.34,,11.165,,,0.981973,9.028317,
2002-11-14,32.475,33.61,3.000803,,40.91,25.566801,30.28,,35.67,6.856103,,44.42,,,,,,29.25,,11.305,,,1.009628,9.419095,
2002-11-15,32.51,33.394995,2.847055,,41.27,25.98013,30.0,,35.92999,6.94133,,45.86,,,,,,29.14,,11.305,,,1.016212,9.297819,
2002-11-18,32.585,32.519995,2.767056,,40.89999,26.04013,29.72,,35.86,7.117047,,44.89999,,,,,,29.2,,11.33,,,1.0534855,9.163068,
2002-11-19,32.714995,31.86,2.735389,,40.48,26.406799,29.34,,36.02,6.852946,,45.64999,,,,,,29.10001,,11.32,,,1.036844,11.184339,
2002-11-20,32.824995,32.775,2.779139,,40.69,26.700133,29.57001,,36.59,7.087586,,46.2,,,,,,30.3,,11.335,,,1.050891,11.460565,
2002-11-21,32.5,33.75,2.947887,,40.23,27.866806,29.82001,,37.72,7.275927,,47.03,,,,,,31.17999,,11.195,,,1.0491345,12.289297,
2002-11-22,32.56,33.589995,3.03372,,40.67999,27.926806,30.13,,36.7,7.374835,,48.07001,,,,,,30.3,,11.375,,,1.039917,12.296028,
2002-11-25,32.345,34.15,3.040386,,40.41,29.000145,30.03,,37.10001,7.260146,,47.53,,,,,,30.77,,11.574995,,,1.0359665,13.158435,
2002-11-26,31.61,33.875,2.908304,,39.67999,28.473482,29.3,,36.53,7.106524,,46.28999,,,,,,30.60001,,11.485,,,1.0315765,12.639637,
2002-11-27,32.08,34.08,3.00622,,40.02,28.966812,29.77,,37.69,7.325382,,47.39,,,,,,31.52,,11.545,,,1.064499,13.192122,
2002-11-29,32.195,33.93,2.974554,,39.75,29.200146,30.08,,37.74001,7.251728,,49.06,,,,,,31.52,,11.504995,,,1.084692,13.077584,
2002-12-02,31.725,33.79,3.04372,,39.17999,29.000145,30.2,,37.84,7.44428,,50.10001,,,,,,31.42999,,11.5,,,1.1291595,13.003471,
2002-12-03,31.785005,33.335,3.002053,,40.2,28.600136,30.60001,,36.78,7.248571,,49.5,,,,,,30.96001,,11.699995,,,1.1479025,12.168015,
2002-12-04,31.875,32.769995,3.000386,,39.78,27.740139,30.5,,37.11,7.181231,,48.78,,,,,,30.64999,,11.64,,,1.151854,11.527948,
2002-12-05,31.585,32.795,2.941221,,39.62,27.933466,30.53999,,37.03999,7.139144,,47.77,,,,,,30.52,,11.925005,,,1.172003,11.420147,
2002-12-06,31.949995,33.01,2.987887,,39.82001,27.746805,31.21001,,37.21001,7.211743,,47.2,,,,,,30.7,,11.995005,,,1.160194,11.312339,
2002-12-09,32.15,31.975,2.845805,,40.52,27.066809,31.09,,36.58,7.09916,,46.52,,,,,,30.38,,11.949995,,,1.1413185,11.049575,
2002-12-10,32.385,31.495005,2.927887,,41.08,27.800139,31.71001,,36.82001,7.17597,,46.72,,,,,,30.52,,12.025,,,1.1404405,11.561635,
2002-12-11,33.074995,30.339995,2.916638,,41.38,27.206803,31.69,,37.10001,7.111786,,47.33,,,,,,31.12,,12.125,,,1.1255155,11.669443,
2002-12-12,33.120005,30.675005,2.952845,,41.75999,28.00014,31.42,,37.14999,7.231736,,46.67999,,,,,,31.23,,12.089995,,,1.139563,11.575104,
2002-12-13,32.775,28.35,2.948762,,42.33,27.600131,31.39,,36.78,7.092846,,45.99001,,,,,,30.82001,,12.04,,,1.1290275,11.588586,
2002-12-16,32.945,29.06,2.99997,,42.39999,27.766799,32.10001,,37.89999,7.289607,,47.72,,,,,,31.94,,12.135,,,1.1303445,11.871563,
2002-12-17,32.980005,29.839995,2.997053,,42.85001,27.500138,31.84,,37.86,7.374835,,47.05,,,,,,31.52,,12.11,,,1.101812,11.72333,
2002-12-18,33.574995,28.275,2.999554,,43.10001,26.866801,32.0,,36.56,7.299077,,45.74001,,,,,,30.25,,12.175005,,,1.050891,11.352778,
2002-12-19,33.504995,25.82,3.01872,,42.94,26.620126,32.02,,36.88,7.231736,,45.64999,,,,,,30.3,,12.225,,,1.121565,11.292127,
2002-12-20,33.879995,26.26,3.070803,,43.23,26.933461,31.91,,37.69,7.34853,,46.5,,,,,,30.38,,12.25,,,1.190044,12.127589,
2002-12-23,33.71,26.1,3.152468,,42.62,27.33347,31.66,,37.75,7.375888,,46.78999,,,,,,30.17999,,12.300005,,,1.1983845,12.49141,
2002-12-24,33.839995,26.415,3.089552,,42.89999,27.300137,31.53999,,37.57001,7.332747,,46.60001,,,,,,30.22,,12.315,,,1.185654,12.282553,
2002-12-26,33.5,25.845,3.137052,,42.87,28.200141,31.67,,37.25999,7.11389,,46.58,,,,,,30.42,,12.5,,,1.2329315,12.329716,
2002-12-27,33.574995,25.75,3.112052,,42.50999,27.853473,31.28999,,36.67999,7.052863,,45.19,,,,,,29.95,,12.5,,,1.2550115,12.26234,
2002-12-30,33.6,25.49,3.098302,,43.0,28.140147,31.66,,36.96001,7.131778,,45.53999,,,,,,29.85001,,12.574995,,,1.254134,12.13432,
2002-12-31,33.72,24.885,3.009553,,42.82001,28.466809,31.74001,,37.5,7.135988,,45.42999,,,,,,30.66,,12.6,,,1.246715,12.100646,
2003-01-02,33.824995,26.114,3.010387,,43.25,28.340135,32.2,,38.35001,7.296973,,46.92999,,,,,,31.67999,,12.824995,,,1.269936,12.89567,
2003-01-03,33.75,27.275,2.990803,,43.84,28.700143,31.92,,37.55,7.357999,,46.84,,,,,,31.67999,,12.795,,,1.273009,12.835032,
2003-01-06,33.870005,26.0,2.99372,,45.99001,28.833478,32.3,,37.85001,7.681024,,48.58,,,,,,31.17,,13.24,,,1.2712095,13.448156,
2003-01-07,33.5,24.464995,2.793722,,44.60001,28.980145,32.38,,37.5,7.63578,,48.11,,,,,,30.88,,13.025,,,1.275643,13.326873,
2003-01-08,33.214995,24.714995,2.689556,,44.36,28.906811,32.2,,36.42999,7.561073,,47.03,,,,,,30.60001,,13.055,,,1.31954,12.680075,
2003-01-09,33.620005,25.385,2.68039,,44.02,29.886816,33.39999,,36.08,7.735738,,48.37,,,,,,31.03999,,12.955,,,1.313833,13.185392,
2003-01-10,33.550005,25.94,2.602474,,43.87,30.133484,33.64,,35.8,7.718903,,48.35001,,,,,,31.22,,12.875,,,1.329197,13.407717,
2003-01-13,33.9,24.975,2.581224,,42.45,30.00015,33.52,,35.58,7.783086,,48.33,,,,,,30.85001,,12.800005,,,1.314711,13.219073,
2003-01-14,33.800005,25.04,2.56035,,42.02,30.00015,33.53,,35.5,7.805181,,48.71001,,,,,,30.85001,,12.74,,,1.344561,13.414461,
2003-01-15,33.699995,25.28,2.560808,,41.16,29.753482,33.92999,,34.8,7.733633,,47.47,,,,,,30.60001,,12.665,,,1.348512,12.720494,
2003-01-16,34.089995,24.865,2.561224,,41.72,29.41348,33.8,,34.63,7.496889,,46.92,,,,,,30.92999,,12.625,,,1.3915305,12.585736,
2003-01-17,34.165,23.975,2.505808,,41.61,28.986812,33.14,,34.5,7.875681,,46.36,,,,,,30.17999,,12.51,,,1.415674,12.161277,
2003-01-21,33.5,24.81,2.465392,,41.25,28.533476,32.85001,,33.67999,7.971428,,45.2,,,,,,29.66,,12.425005,,,1.3344645,11.918725,
2003-01-22,33.56,24.765,2.425809,,40.81,30.333485,32.39999,,33.5,7.918819,,44.25,,,,,,29.17999,,12.29,,,1.314711,11.736812,
2003-01-23,33.525,25.269995,2.445809,,41.32001,31.600151,33.14999,,34.00999,7.965116,,45.09,,,,,,29.33,,12.46,,,1.3182675,11.703124,
2003-01-24,33.01,24.925005,2.409976,,40.44,31.433484,31.82001,,34.0,7.920924,,43.13,,,,,,29.07001,,12.28,,,1.319101,11.251708,
2003-01-27,32.93,24.72,2.34581,,39.16,31.673485,32.06,,33.5,7.753625,,42.56,,,,,,28.56,,11.995005,,,1.3164675,10.935043,
2003-01-28,33.324995,25.385,2.354143,,40.05,32.266821,32.34,,34.10001,7.726267,,43.46001,,,,,,28.14999,,12.17,,,1.319101,11.319084,
2003-01-29,32.35,25.485,2.374976,,39.77,32.533496,32.27,,34.27,7.884096,,43.67999,,,,,,27.99001,,12.115,,,1.382313,11.480778,
2003-01-30,32.14,25.949995,2.447892,,39.8,32.106827,31.71001,,33.52,7.807392,,41.75,,,,,,28.17,,12.019995,,,1.388458,10.874405,
2003-01-31,32.25,25.885,2.511475,,39.92,33.166833,31.77,,34.05,7.908298,,41.67999,,,,,,29.2,,12.125,,,1.36212,11.103482,
2003-02-03,32.43,26.050005,2.605391,,40.17999,32.460162,32.17,,34.16,7.790451,,41.36,,,,,,29.06,,12.25,,,1.346317,11.110226,
2003-02-04,32.045,25.785005,2.528725,,39.91,32.280161,31.3,,33.11,7.691547,,39.99001,,,,,,28.86,,12.275,,,1.3629975,10.982206,
2003-02-05,32.19,24.910005,2.528725,,39.47,32.566836,31.42,,32.61,7.73679,,40.28,,,,,,28.75999,,12.24,,,1.3629975,10.995688,
2003-02-06,32.199995,25.19,2.603307,,39.94,32.166827,30.64999,,31.89,7.697859,,38.78,,,,,,28.24001,,12.375,,,1.3432445,8.260236,
2003-02-07,32.230005,25.14,2.71164,,39.21001,32.220161,30.60001,,31.73,7.614735,,38.67,,,,,,28.0,,12.449995,,,1.3186615,7.714494,
2003-02-10,32.449995,25.0,2.712473,,38.81,32.253495,30.39999,,31.89999,7.739946,,39.0,,,,,,27.86,,12.089995,,,1.3388545,7.903146,
2003-02-11,31.97,24.985,2.749973,,37.8,32.313495,29.89999,,31.85001,7.72311,,38.09,,,,,,28.23,,11.745005,,,1.3564125,8.118747,
2003-02-12,31.76,24.589995,2.703306,,37.0,31.220156,29.0,,31.67999,7.716798,,37.59,,,,,,27.27,,11.519995,,,1.3217345,8.374774,
2003-02-13,32.135,24.125,2.73914,,38.14,30.593486,29.69,,31.44,7.712589,,36.82001,,,,,,27.17999,,11.625,,,1.307687,8.388249,
2003-02-14,32.550005,24.99,2.802889,,39.03,31.146822,30.72,,32.2,7.891463,,37.0,,,,,,28.05,,11.54,,,1.2883735,8.4152,
2003-02-18,32.675005,26.15,2.833305,,39.24001,31.700158,30.92,,32.48,8.048241,,37.39999,,,,,,28.14,,11.675005,,,1.1544875,8.556688,
2003-02-19,32.49,25.945,2.828305,,38.84,31.426824,30.31,,32.28,8.10085,,37.11,,,,,,28.2,,11.54,,,1.1961895,8.44215,
2003-02-20,32.175005,25.845,2.802889,,38.77,31.346823,30.46001,,32.21001,8.079804,,37.37,,,,,,28.85001,,11.589995,,,1.192239,8.489313,
2003-02-21,32.43,26.785005,2.839555,,39.31,32.326835,30.45,,32.8,8.243949,,37.35001,,,,,,28.85001,,11.72,,,1.211554,9.062004,
2003-02-24,32.03,26.095,2.847472,,39.21001,31.33349,30.02,,32.03999,8.180816,,36.59,,,,,,28.13,,11.519995,,,1.1940385,8.752077,
2003-02-25,32.525,26.39,2.912888,,39.28999,31.733499,30.27,,32.39,8.170293,,37.03999,,,,,,28.21001,,11.480005,,,1.1860935,8.880091,
2003-02-26,32.24,25.870005,2.900804,,38.53999,31.700158,29.98,,32.0,8.06823,,36.27,,,,,,27.88,,11.335,,,1.176436,8.624064,
2003-02-27,32.525,26.405,2.887888,,38.81,31.933486,30.36,,31.84,8.145041,,36.85001,,,,,,28.17999,,11.415,,,1.189166,8.82619,
2003-02-28,32.305,26.4,2.924971,,39.0,32.560163,30.03,,31.7,8.251313,,36.13,,,,,,27.58,,11.425005,,,1.2176995,8.893566,
2003-03-03,32.35,26.050005,2.929137,,39.10001,32.633497,30.00999,,31.83,8.159772,,36.2,,,,,,27.67999,,11.64,,,1.202335,8.77229,
2003-03-04,31.449995,26.21,2.917054,,38.8,31.846826,29.34,,30.61,8.215539,,35.81,,,,,,26.92999,,11.620005,,,1.215943,8.657751,
2003-03-05,31.725,26.394995,2.907054,,39.03,31.720159,29.69,,30.39,8.298662,,35.85001,,,,,,26.92999,,11.705,,,1.257645,8.779027,
2003-03-06,31.555,26.97,2.927054,,39.14999,31.260156,29.67999,,29.92999,8.29761,,34.8,,,,,,26.96001,,11.815,,,1.2286735,8.79924,
2003-03-07,31.535005,27.074995,2.898304,,39.23,31.220156,29.86,,30.25,8.407037,,35.02,,,,,,27.2,,11.65,,,1.190922,9.021579,
2003-03-10,30.660005,26.714995,2.828722,,38.25,30.033484,28.5,,29.64999,8.360743,,33.35001,,,,,,26.5,,11.485,,,1.158043,8.711652,
2003-03-11,30.845,26.54,2.811639,,38.06,29.260146,27.99001,,29.36,8.298662,,33.0,,,,,,26.14999,,11.475,,,1.1759965,8.462362,
2003-03-12,30.65,26.875,2.73914,,38.23,29.706815,27.56,,29.06,8.318654,,32.3,,,,,,26.2,,11.425005,,,1.167657,8.361299,
2003-03-13,31.195,28.370005,2.602474,,38.0,30.973495,29.16,,29.75,8.723749,,34.3,,,,,,26.48,,11.68,,,1.2286735,8.779027,
2003-03-14,31.31,28.24,2.657473,,38.0,30.513486,29.44,,29.82001,8.828968,,34.94,,,,,,26.86,,11.79,,,1.3054935,9.021579,
2003-03-17,32.324995,29.265,2.683306,,38.73,31.000155,30.39999,,30.58,9.154097,,36.97,,,,,,27.3,,11.775,,,1.34061,9.472995,
2003-03-18,32.165,29.214995,2.71414,,39.0,31.406824,30.05,,30.57001,9.267734,,37.06,,,,,,27.5,,11.875,,,1.36032,9.971574,
2003-03-19,32.445,29.25,2.66414,,38.89,31.033488,30.46001,,30.99001,9.245637,,37.46001,,,,,,27.55,,11.975,,,1.3072485,9.877248,
2003-03-20,32.625,29.475,2.674973,,38.62,31.206823,30.28999,,30.82001,9.380317,,37.5,,,,,,27.49001,,12.120005,,,1.3120775,9.991786,
2003-03-21,33.03,29.61,2.698723,,39.5,31.586825,31.2,,32.3,9.447658,,38.52,,,,,,29.14999,,12.620005,,,1.2822715,9.971574,
2003-03-24,32.269995,28.745005,2.766222,,38.75999,31.133489,30.03,,31.37,9.211967,,36.59,,,,,,27.88,,12.4,,,1.3041765,9.607746,
2003-03-25,32.75,29.335,2.833305,,39.19,32.033494,30.61,,31.35001,9.33297,,37.03999,,,,,,27.74001,,12.54,,,1.312516,9.567321,
2003-03-26,32.475,29.78,2.859555,,38.85001,32.133494,30.39,,30.87,9.480278,,36.2,,,,,,27.16,,12.495005,,,1.2949575,9.45952,
2003-03-27,31.685,29.89,2.837513,,38.56,32.140167,30.2,,30.69,9.446607,,36.07001,,,,,,26.99001,,12.504995,,,1.315106,9.526895,
2003-03-28,31.47,29.875,2.785389,,38.46001,33.566841,29.89999,,30.57001,9.395048,,35.7,,,,,,28.08,,12.699995,,,1.317784,9.378669,
2003-03-31,31.33,29.32,2.804555,,38.47,33.880176,29.25,,30.23,8.976276,,35.28999,,,,,,27.61,,12.699995,,,1.3827515,8.859878,
2003-04-01,31.410005,29.455,2.747055,,38.91,33.666835,29.84,,30.77,9.061503,,36.17999,,,,,,28.13,,12.660005,,,1.439817,9.095692,
2003-04-02,32.04,30.225,2.748751,,39.0,34.58684,30.78999,,31.64,9.345597,,37.28,,,,,,28.8,,12.79,,,1.4815195,9.675121,
2003-04-03,31.714995,29.839995,2.85,,39.0,34.326845,30.17999,,31.56,9.380317,,37.42,,,,,,28.75,,12.635,,,1.4657165,9.702072,
2003-04-04,31.85,29.445,2.834999,,39.34,33.966837,30.72,,31.47,9.335074,,37.72,,,,,,29.22,,12.775,,,1.4499135,9.675121,
2003-04-07,31.75,29.675005,2.80625,,39.02,34.540173,31.19,,31.71001,9.380317,,38.53,,,,,,29.59,,12.699995,,,1.512247,9.621221,
2003-04-08,31.81,28.985,2.825001,,39.05,33.3335,31.13,,31.61,9.393997,,38.38,,,,,,29.72,,12.665,,,1.4336715,9.648171,
2003-04-09,31.805,28.574995,2.762501,,38.98,32.760164,30.14999,,31.27,9.149889,,38.07001,,,,,,29.14999,,12.730005,,,1.474935,9.250656,
2003-04-10,31.75,28.78,2.44,,39.35001,33.3335,30.08,,31.42999,9.33297,,37.96001,,,,,,28.78,,12.735,,,1.4652775,9.48647,
2003-04-11,31.629995,29.065,2.3675,,39.5,33.300167,29.97,,31.37,9.289829,,38.28,,,,,,28.81,,12.644995,,,1.458693,9.425832,
2003-04-14,32.214995,29.410005,2.375,,39.53,33.766829,30.73,,31.85001,9.23196,,39.55,,,,,,28.94,,12.735,,,1.467911,9.499945,
2003-04-15,32.36,29.555,2.473749,,39.89,33.953496,30.96001,,32.11,9.277203,,40.17999,,,,,,28.96001,,12.675005,,,1.470545,9.553845,
2003-04-16,31.44,29.47,2.52,,39.3,33.500167,30.53,,31.42999,9.302456,,39.60001,,,,,,28.36,,12.68,,,1.463961,9.836823,
2003-04-17,32.025,29.995005,2.575001,,39.09,34.333505,31.0,,31.84,9.490799,,40.11,,,,,,28.48,,12.660005,,,1.466155,10.065899,
2003-04-21,31.745005,30.254995,2.57375,,38.50999,34.313505,30.87,,31.64,9.54867,,40.2,,,,,,27.92999,,12.635,,,1.4657165,10.294976,
2003-04-22,32.129995,30.81,2.48625,,38.94,34.300172,31.99001,,31.99001,9.387684,,42.39999,,,,,,28.63,,12.625,,,1.469228,10.456677,
2003-04-23,32.07,30.495005,2.469999,,39.0,34.6735,32.05,,32.21001,9.924304,,41.71001,,,,,,28.3,,12.695,,,1.5363905,10.935043,
2003-04-24,32.275,29.995005,2.428749,,39.24001,35.233516,31.62,,32.09,9.957973,,40.36,,,,,,27.98,,12.824995,,,1.3858245,10.712704,
2003-04-25,32.230005,29.735,2.375,,38.91,34.66684,31.5,,31.28,9.834867,,39.86,,,,,,27.46001,,12.775,,,1.343683,10.524053,
2003-04-28,32.629995,30.44,2.3375,,39.3,34.433499,31.95,,31.98,9.849597,,41.06,,,,,,27.91,,12.79,,,1.3748505,10.78681,
2003-04-29,32.765,29.765,2.33,,38.95,34.74684,31.91,,33.10001,9.753848,,40.64,,,,,,28.67999,,12.775,,,1.4174295,10.854193,
2003-04-30,32.625,29.57,2.245001,,38.87,34.720174,31.97,,34.97,9.775944,,40.75999,,,,,,29.57001,,13.165,,,1.45562,10.793555,
2003-05-01,32.65,29.480005,2.186251,,38.86,34.600166,31.66,,34.82001,9.753848,,42.89,,,,,,29.55,,13.11,,,1.439378,10.908093,
2003-05-02,32.815,30.89,2.2875,,38.67,35.380184,32.38,,35.24001,10.021106,,43.75,,,,,,29.75,,13.199995,,,1.44289,10.948518,
2003-05-05,32.75,31.07,2.33375,,38.8,35.473517,32.36,,34.82001,9.890633,,44.8,,,,,,29.73,,13.15,,,1.441134,10.78008,
2003-05-06,33.065,30.870005,2.32625,,38.81,35.726845,32.25999,,35.48,10.031627,,45.10001,,,,,,29.7,,13.275,,,1.45167,10.827249,
2003-05-07,33.25,31.300005,2.331249,,38.92,35.32685,32.0,,35.34,9.920094,,44.86,,,,,,30.25999,,13.199995,,,1.4442065,10.773342,
2003-05-08,33.175005,30.894995,2.2675,,39.10001,34.560173,32.05,,34.99001,9.813823,,43.95,,,,,,30.24001,,13.095,,,1.459571,10.793555,
2003-05-09,33.815,30.775,2.303749,,39.49001,34.973515,32.46001,,35.39999,9.96113,,43.62,,,,,,30.39999,,13.36,,,1.514442,11.002419,
2003-05-12,34.03,30.800005,2.27,,38.72,34.800174,32.89999,,35.89999,9.968496,,46.5,,,,,,31.46001,,13.15,,,1.497761,10.982206,
2003-05-13,34.17,30.115,2.303749,,39.0,35.493517,32.75999,,35.77,10.256797,,45.83,,,,,,32.14999,,13.015,,,1.577214,10.941787,
2003-05-14,34.06,30.9,2.35375,,39.11,35.906846,32.62,,35.5,10.27258,,45.84,,,,,,32.07001,,13.055,,,1.5596555,10.975462,
2003-05-15,33.915,31.345,2.60125,,39.56,36.200181,32.82001,,35.67,10.319929,,45.95,,,,,,32.23,,13.300005,,,1.543414,11.258452,
2003-05-16,33.775,31.08,2.626249,,40.55,36.273515,32.91,,35.72,10.436722,,47.5,,,,,,32.16,,13.324995,,,1.5508765,11.123688,
2003-05-19,33.57,30.195,2.5065,,40.3,35.573511,31.96001,,35.28,10.164205,,45.75,,,,,,32.00999,,13.06,,,1.497322,10.44994,
2003-05-20,33.785005,30.32,2.51125,,40.25,35.366843,31.7,,35.25999,10.285206,,45.31,,,,,,32.35001,,13.254995,,,1.5009305,10.807023,
2003-05-21,33.775,31.155,2.53375,,40.62,35.573511,32.27,,35.14999,10.212605,,44.7,,,,,,32.0,,13.35,,,1.5328785,10.679016,
2003-05-22,34.175005,31.735,2.561251,,41.41,35.813512,32.75,,35.48,10.45461,,44.14999,,,,,,32.37,,13.425005,,,1.5096135,10.88788,
2003-05-23,34.324995,31.589995,2.561251,,43.02,35.540178,32.88,,35.8,10.463027,,44.05,,,,,,32.61,,13.975,,,1.580287,10.955249,
2003-05-27,34.574995,32.800005,2.61125,,43.94,36.400189,33.12,,36.7,10.842869,,45.36,,,,,,33.28,,13.905,,,1.6088195,11.554891,
2003-05-28,34.695,33.955,2.58375,,43.83,36.106847,33.2,,36.88,10.646108,,45.64999,,,,,,33.81,,13.75,,,1.668081,11.891769,
2003-05-29,34.47,34.055,2.606251,,42.73,36.506843,32.61,,36.12,10.537732,,45.50999,,,,,,33.53,,13.74,,,1.7031985,11.885038,
2003-05-30,35.550005,34.275,2.59375,,42.99001,37.166853,33.52,,36.64,10.695561,,46.64,,,,,,34.21001,,13.925005,,,1.7326095,12.215178,
2003-06-02,35.525,33.629995,2.473749,,43.02,37.000185,33.36,,37.48,10.460923,,46.59,,,,,,35.00999,,14.025,,,1.7053935,12.619431,
2003-06-03,35.75,33.620005,2.4575,,43.28999,36.60685,33.61,,36.87,10.420938,,46.06,,,,,,35.0,,13.99,,,1.6272575,12.835032,
2003-06-04,35.714995,34.074995,2.74625,,43.60001,36.033514,33.46001,,37.73,10.800781,,46.67,,,,,,35.39999,,14.15,,,1.6061865,13.414461,
2003-06-05,35.525,34.805,2.74375,,42.8,35.526838,33.39999,,38.39999,10.636639,,47.44,,,,,,36.75,,14.025,,,1.502151,13.239278,
2003-06-06,35.4,36.175005,2.873751,,42.72,35.166843,33.07001,,38.60001,10.203135,,48.16,,,,,,36.27,,14.03,,,1.4894205,13.010208,
2003-06-09,35.415,35.405,2.873751,,42.62,34.866841,32.83,,37.28999,10.20524,,47.36,,,,,,35.11,,13.870005,,,1.466155,12.659849,
2003-06-10,35.235,35.74,2.98875,,42.25999,35.846846,33.03999,,38.2,10.207343,,48.02,,,,,,35.67,,14.205,,,1.5013165,12.666593,
2003-06-11,35.71,36.4,3.01625,,42.31,36.153514,33.67999,,39.13,10.434618,,49.05,,,,,,36.5,,14.39,,,1.518832,12.727231,
2003-06-12,35.83,36.875,3.06,,43.17,36.133514,33.89999,,39.25999,10.61086,,50.28,,,,,,37.27,,14.675005,,,1.6597405,12.693544,
2003-06-13,36.25,36.265,3.03125,,42.34,36.046854,33.64,,38.95,10.443035,,49.92,,,,,,36.46001,,14.574995,,,1.611015,12.747444,
2003-06-16,36.410005,38.25,3.09375,,43.22,35.666845,34.5,,39.64999,10.695561,,51.23,,,,,,37.47,,14.699995,,,1.6149655,12.963052,
2003-06-17,35.980005,38.565,3.098749,,42.74001,34.420172,34.36,,39.8,10.708189,,51.44,,,,,,37.8,,14.655,,,1.6408565,12.963052,
2003-06-18,36.089995,37.379995,3.08375,,43.42,35.033509,34.17,,39.55,10.81867,,51.84,,,,,,36.8,,14.735,,,1.563818,13.178647,
2003-06-19,35.615,37.0945,2.97875,,43.78999,34.853508,32.73,,38.64999,10.721866,,50.62,,,,,,36.14999,,14.72,,,1.4933635,12.976514,
2003-06-20,35.585,37.375,2.967501,,43.59,34.800174,32.85001,,37.63,10.724287,,51.19,,,,,,34.89999,,14.81,,,1.491388,12.84177,
2003-06-23,35.129995,36.910005,2.86875,,43.45,34.06017,32.78,,37.25,10.763955,,49.99001,,,,,,35.12,,14.79,,,1.4511575,12.727231,
2003-06-24,35.285005,36.605005,2.862499,,43.42,33.826842,33.24001,,37.60001,10.717658,,51.39,,,,,,35.05,,14.78,,,1.4611,12.632906,
2003-06-25,34.9,37.36,2.91375,,43.47,34.126837,32.98,,37.14,10.607178,,50.38,,,,,,34.27,,14.699995,,,1.472952,12.747444,
2003-06-26,34.870005,37.635,3.15,,43.63,33.753502,33.62,,37.52,10.850235,,51.64999,,,,,,33.75,,14.725,,,1.4275185,13.037165,
2003-06-27,34.910005,38.01,3.123751,,43.16,33.873503,33.8,,36.95,10.770268,,51.57001,,,,,,34.35001,,14.61,,,1.4136915,13.17191,
2003-06-30,34.83,36.949995,3.04875,,43.28,34.300172,33.64999,,37.07001,10.942828,,50.36,,,,,,33.61,,14.5,,,1.408424,13.17191,
2003-07-01,35.28,37.75,3.133751,,43.41,34.66684,34.0,,37.25,11.2164,,50.81,,,,,,34.39,,14.675005,,,1.409741,13.414461,
2003-07-02,35.464995,38.43,3.24375,,43.50999,34.926841,34.89999,,37.69,11.496177,,51.64,,,,,,34.67,,14.93,,,1.4413465,13.677226,
2003-07-03,35.449995,37.875,3.299999,,43.3,34.466839,34.83,,37.17,11.587824,,51.7,,,,,,34.74001,,14.800005,,,1.402498,13.468369,
2003-07-07,35.4,40.495005,3.4125,,42.95,34.533506,35.3,,38.53,11.985553,,52.39,,,,,,35.69,,14.695,,,1.4821695,14.344237,
2003-07-08,35.660005,40.56,3.498751,,41.89999,34.866841,35.45,,38.48,11.973979,,53.38,,,,,,35.96001,,14.67,,,1.6388815,14.607001,
