datetime,FCX,MNST,CMG,TRV,AEP,TFC,NXPI,URI,AXON,COR,FDX,NDAQ,AFL,SPG,GLW,FAST,MPC,SRE,PAYX,SLB,MET,BDX,PCAR,OKE,O
1997-08-25,,0.013672,,,,,,,,,,,,,,,,,,,,,,,
1997-08-27,,0.014323,,,,,,,,,,,,,,,,,,,,,,,
1997-08-29,,0.014323,,,,,,,,,,,,,,,,,,,,,,,
1997-09-02,,0.016276,,,,,,,,,,,,,,,,,,,,,,,
1997-09-03,,0.01888,,,,,,,,,,,,,,,,,,,,,,,
1997-09-04,,0.018555,,,,,,,,,,,,,,,,,,,,,,,
1997-09-05,,0.018229,,,,,,,,,,,,,,,,,,,,,,,
1997-09-08,,0.018229,,,,,,,,,,,,,,,,,,,,,,,
1997-09-09,,0.019531,,,,,,,,,,,,,,,,,,,,,,,
1997-09-10,,0.018229,,,,,,,,,,,,,,,,,,,,,,,
1997-09-11,,0.01888,,,,,,,,,,,,,,,,,,,,,,,
1997-09-12,,0.018555,,,,,,,,,,,,,,,,,,,,,,,
1997-09-15,,0.018229,,,,,,,,,,,,,,,,,,,,,,,
1997-09-16,,0.017904,,,,,,,,,,,,,,,,,,,,,,,
1997-09-17,,0.019531,,,,,,,,,,,,,,,,,,,,,,,
1997-09-18,,0.017578,,,,,,,,,,,,,,,,,,,,,,,
1997-09-19,,0.017904,,,,,,,,,,,,,,,,,,,,,,,
1997-09-22,,0.01888,,,,,,,,,,,,,,,,,,,,,,,
1997-09-23,,0.018555,,,,,,,,,,,,,,,,,,,,,,,
1997-09-24,,0.019531,,,,,,,,,,,,,,,,,,,,,,,
1997-09-25,,0.017578,,,,,,,,,,,,,,,,,,,,,,,
1997-09-26,,0.018229,,,,,,,,,,,,,,,,,,,,,,,
1997-09-29,,0.017904,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,0.018229,,,,,,,,,,,,,,,,,,,,,,,
1997-10-01,14.625,0.020508,,41.0,45.9375,27.625,,,,7.034951,40.0,,6.828125,31.26032,15.916508,1.736328,,11.20675316,10.92609,39.209753,,23.520403,7.621555,7.195516,13.042868
1997-10-02,14.90625,0.019531,,41.28125,46.25,28.3125,,,,7.080435,40.0,,6.890625,31.31908,16.187338,1.6972655,,11.18596141,11.629804,39.238187,,23.855539,7.321138,7.127117,13.133654
1997-10-03,14.78125,0.021159,,41.65625,46.4375,28.15625,,,,7.118339,39.375,,6.898438,31.1428,15.770676,1.6875,,11.24833666,11.444616,39.664689,,24.068807,7.358176,7.154477,13.07313
1997-10-06,14.71875,0.022135,,42.0625,46.4375,28.71875,,,,7.02737,37.625,,6.984375,31.1428,15.958174,1.7109375,,11.47704591,11.277947,39.579389,,24.160207,7.452828,7.168156,13.07313
1997-10-07,14.625,0.022135,,42.46875,46.75,29.0,,,,7.118339,38.0625,,7.03125,31.4366,15.833175,1.6640625,,11.56021291,11.259428,39.892157,,24.373475,7.802629,7.291273,13.042868
1997-10-08,14.40625,0.021484,,42.0,46.125,28.5,,,,7.338181,37.1875,,6.820313,31.37784,15.499845,1.673828,,11.31071191,11.185353,39.408788,,24.464876,7.572172,7.086078,13.103392
1997-10-09,14.1875,0.01888,,42.0625,45.8125,28.375,,,,7.489796,36.75,,6.75,31.37784,15.291514,1.7109375,,11.20675316,11.518691,40.57456,,24.312541,7.55571,7.127117,13.042868
1997-10-10,14.1875,0.019531,,41.78125,45.9375,28.28125,,,,7.383666,35.6875,,6.757813,31.02528,15.458179,1.640625,,11.18596141,11.518691,40.57456,,23.642271,7.588633,7.209195,12.952083
1997-10-13,14.21875,0.021484,,41.28125,46.125,28.375,,,,7.467054,37.25,,6.757813,30.79024,15.249848,1.671875,,11.45625416,11.648323,39.550955,,23.977406,7.456943,7.168156,12.921821
1997-10-14,14.125,0.020508,,41.34375,46.6875,28.53125,,,,7.52012,37.875,,6.765625,31.20156,15.062349,1.6484375,,11.76813041,11.500173,39.067586,,24.343008,7.407559,7.140797,12.921821
1997-10-15,14.0625,0.020182,,41.75,46.3125,28.46875,,,,7.474635,38.15625,,6.6875,31.31908,15.395679,1.6132815,,11.76813041,11.814992,38.669518,,24.099273,7.210024,7.045039,12.952083
1997-10-16,14.03125,0.020833,,41.6875,46.625,28.46875,,,,7.398827,37.1875,,6.484375,31.20156,15.770676,1.5703125,,11.39387891,11.67603,38.100848,,23.855539,6.880799,7.031359,12.831035
1997-10-17,14.0,0.021159,,41.75,46.875,28.375,,,,7.285116,36.59375,,6.445313,29.85008,16.041506,1.65625,,11.28992016,11.333503,38.840118,,23.794605,6.633881,6.839844,12.921821
1997-10-20,14.09375,0.020508,,41.59375,47.3125,28.53125,,,,7.163824,37.03125,,6.53125,30.2614,16.249838,1.625,,11.51862941,11.296466,40.716727,,24.190674,6.765571,7.168156,12.861297
1997-10-21,14.125,0.019531,,42.65625,47.75,28.65625,,,,7.178985,38.0,,6.710938,30.5552,16.312337,1.616211,,11.51862941,11.555729,41.9678,,24.160207,6.963106,7.469109,12.770511
1997-10-22,14.0,0.020833,,42.1875,47.625,28.59375,,,,7.201727,37.71875,,6.78125,30.61396,16.416503,1.6289065,,11.41467066,11.629804,41.455997,,23.429003,6.996028,7.469109,12.467893
1997-10-23,13.9375,0.020833,,41.25,47.6875,28.28125,,,,7.141081,36.5625,,6.59375,30.32016,15.833175,1.605469,,11.26912841,11.500173,41.768766,,22.606398,6.872569,7.359672,12.256059
1997-10-24,13.78125,0.020833,,41.4375,47.625,28.53125,,,,7.239631,35.0,,6.53125,30.32016,15.520678,1.5976565,,11.33150366,11.129797,40.858895,,22.972,6.48573,7.45543,12.558678
1997-10-27,12.875,0.019531,,40.25,46.1875,28.4375,,,,6.981885,31.75,,6.234375,29.43876,14.104026,1.515625,,10.60379242,10.407564,36.281106,,21.265857,5.794357,7.387031,11.923179
1997-10-28,12.59375,0.019531,,40.6875,46.75,27.4375,,,,6.981885,32.75,,6.359375,30.02636,15.104016,1.5390625,,10.64537591,11.444616,39.550955,,22.575931,5.909586,7.469109,12.437631
1997-10-29,12.3125,0.018229,,40.46875,47.375,28.09375,,,,7.156243,33.1875,,6.507813,29.6738,15.083183,1.5546875,,10.77012641,11.333503,39.09602,,22.697799,6.008354,7.482789,12.407369
1997-10-30,12.03125,0.018229,,39.5625,47.0,27.25,,,,7.095597,33.03125,,6.3125,29.0862,14.979017,1.5039065,,10.72854291,11.07424,39.949024,,22.362663,5.901356,7.44175,12.437631
1997-10-31,11.96875,0.019531,,39.96875,47.25,27.21875,,,,7.216889,33.375,,6.359375,29.0862,15.041516,1.53125,,10.87408516,11.296466,39.806856,,22.454064,5.934278,7.510148,12.649464
1997-11-03,12.375,0.019531,,40.0625,47.4375,27.375,,,,7.292697,34.03125,,6.359375,29.0862,15.33318,1.5859375,,11.04041916,11.629804,41.143229,,22.941533,6.699726,7.510148,12.709987
1997-11-04,12.40625,0.018229,,40.1875,47.8125,27.25,,,,7.156243,33.75,,6.34375,29.0862,15.229014,1.589844,,11.08200266,11.444616,42.195268,,22.911067,6.568036,7.551187,12.770511
1997-11-05,12.28125,0.020508,,40.25,47.75,27.4375,,,,7.277535,33.53125,,6.382813,29.14496,14.687353,1.6445315,,11.01962741,11.370541,42.849237,,22.758732,6.535113,7.44175,12.800773
1997-11-06,12.25,0.019206,,40.3125,46.75,27.46875,,,,7.451893,33.84375,,6.328125,29.0862,14.874851,1.6621095,,10.99883566,11.53721,42.309002,,22.423597,6.609189,7.510148,12.528416
1997-11-07,12.0,0.019206,,40.3125,46.625,27.0625,,,,7.300277,33.84375,,6.171875,28.7924,14.437356,1.6152345,,10.87408516,11.518691,41.057929,,22.057995,6.279964,7.537508,12.346845
1997-11-10,11.875,0.022135,,40.59375,46.75,26.90625,,,,7.315439,32.15625,,6.148438,28.38108,14.624854,1.6132815,,10.87408516,11.222391,40.602993,,22.30173,6.419885,7.551187,12.316583
1997-11-11,11.90625,0.022135,,40.9375,47.125,26.6875,,,,7.247212,32.1875,,6.210938,28.02852,14.437356,1.621094,,10.85329341,11.444616,40.347092,,22.210329,6.452807,7.592227,12.316583
1997-11-12,11.6875,0.020182,,40.4375,47.4375,25.96875,,,,7.186566,30.875,,5.90625,28.08728,14.166525,1.6015625,,10.79091816,11.518691,39.664689,,21.600992,6.288195,7.564867,12.074488
1997-11-13,11.5,0.020833,,39.8125,47.375,26.1875,,,,7.353343,30.6875,,5.84375,28.14604,13.937361,1.6015625,,10.83250166,11.518691,39.124453,,21.631459,6.033045,7.619586,12.10475
1997-11-14,11.40625,0.022135,,39.75,47.375,26.5,,,,7.671735,31.46875,,5.835938,28.4986,14.208191,1.59375,,10.87408516,11.740917,39.238187,,21.966594,6.337578,7.86582,12.225797
1997-11-17,11.5,0.022786,,39.9375,47.8125,27.125,,,,7.550443,31.9375,,5.9375,29.38,14.33319,1.6914065,,11.14437791,11.518691,40.119624,,22.636865,6.48573,7.961578,12.498154
1997-11-18,11.25,0.022135,,39.875,47.625,27.28125,,,,7.611089,31.34375,,5.859375,30.90776,14.124859,1.667969,,11.14437791,11.648323,38.043981,,23.946939,6.35404,7.86582,12.407369
1997-11-19,11.28125,0.022786,,40.34375,47.9375,27.0625,,,,7.686896,30.53125,,5.617188,30.67272,14.166525,1.640625,,11.24833666,12.259443,37.418445,,23.855539,6.419885,7.920539,12.709987
1997-11-20,11.28125,0.022135,,40.84375,48.6875,27.25,,,,7.694477,32.375,,5.65625,30.67272,14.520688,1.6953125,,11.35229541,13.148345,38.129282,,25.104679,6.913722,8.112055,12.740249
1997-11-21,11.25,0.022786,,40.75,48.8125,27.21875,,,,7.732381,32.65625,,5.71875,30.67272,14.437356,1.6796875,,11.41467066,12.426112,38.612651,,25.470281,6.987798,8.016297,12.982344
1997-11-24,11.15625,0.022786,,39.9375,49.125,26.96875,,,,7.702058,32.21875,,5.6875,30.849,14.104026,1.6796875,,11.43546241,12.333518,37.13411,,25.043746,6.823185,8.043656,12.921821
1997-11-25,11.09375,0.022786,,40.4375,49.75,27.0625,,,,7.664154,32.4375,,5.71875,30.32016,13.916528,1.6796875,,11.62258816,12.092774,37.190977,,25.043746,6.765571,8.125734,12.770511
1997-11-26,10.5625,0.022135,,40.0,49.6875,27.375,,,,7.717219,33.375,,5.65625,30.61396,13.979027,1.667969,,11.76813041,12.277962,37.105677,,25.043746,7.078334,8.071016,12.649464
1997-11-28,10.46875,0.023112,,40.0,49.5625,27.25,,,,7.853673,33.53125,,5.765625,30.73148,14.145692,1.65625,,11.76813041,12.14833,37.446878,,25.135146,7.242947,8.180453,12.679726
1997-12-01,10.1875,0.022461,,41.25,50.375,28.21875,,,,7.838512,34.84375,,6.0,30.67272,14.604021,1.6757815,,11.95525615,12.574263,35.513402,,25.226547,7.267639,8.344609,12.770511
1997-12-02,10.34375,0.022461,,41.125,49.875,28.03125,,,,7.770285,34.5,,6.0,31.08404,14.33319,1.6328125,,11.87208916,12.00018,36.792909,,25.470281,7.135949,8.426687,12.709987
1997-12-03,10.09375,0.022135,,41.28125,49.5625,32.5,,,,7.914319,33.84375,,6.0,31.02528,14.083193,1.640625,,11.87208916,12.277962,37.333144,,25.013279,7.226486,8.344609,12.649464
1997-12-04,9.9375,0.022461,,41.09375,49.6875,31.625,,,,7.959804,33.5625,,6.148438,31.20156,13.958194,1.6328125,,11.8928809,12.14833,37.532179,,25.013279,7.407559,8.399328,12.679726
1997-12-05,10.0,0.022786,,41.875,49.375,31.625,,,,7.739962,33.53125,,6.359375,31.61288,14.270691,1.640625,,11.9760479,12.518706,39.351921,,25.226547,7.325253,8.536125,12.619202
1997-12-08,10.0625,0.020508,,41.96875,49.125,31.71875,,,,7.398827,34.25,,6.359375,31.31908,14.020693,1.640625,,12.0176314,12.222406,39.806856,,24.891411,7.317022,8.563484,12.619202
1997-12-09,9.8125,0.020508,,41.65625,49.25,31.875,,,,7.178985,33.90625,,6.234375,31.08404,14.104026,1.5703125,,11.80971391,11.963142,38.896985,,25.470281,7.259408,8.385648,12.619202
1997-12-10,8.375,0.020182,,42.125,49.3125,32.125,,,,7.110758,33.6875,,6.226563,31.1428,13.312367,1.28125,,11.83050566,12.203887,38.413616,,25.714016,7.160641,8.454047,12.498154
1997-12-11,8.0,0.018229,,41.9375,48.75,31.90625,,,,6.966724,31.1875,,6.039063,31.08404,12.937371,1.2558595,,11.76813041,12.037218,36.764475,,25.439815,6.913722,8.276211,12.377107
1997-12-12,7.96875,0.018229,,41.46875,49.5625,31.78125,,,,6.966724,32.25,,6.0,30.90776,12.916538,1.246094,,11.76813041,11.926105,36.252673,,25.653082,6.893145,8.358289,12.437631
1997-12-15,7.75,0.020182,,41.5,50.5625,31.875,,,,6.921239,31.4375,,6.125,30.32016,12.708206,1.214844,,12.1007984,12.129812,35.74087,,25.439815,7.349945,8.495086,12.58894
1997-12-16,7.71875,0.018555,,41.625,50.875,31.625,,,,6.883335,30.5,,6.195313,30.2614,12.520708,1.25,,11.8928809,12.592781,35.939905,,25.043746,7.374637,8.399328,12.770511
1997-12-17,7.65625,0.018229,,40.90625,50.875,31.71875,,,,6.754462,30.1875,,6.375,30.37892,12.437376,1.232422,,11.9344644,12.333518,35.484969,,24.830478,7.193563,8.604523,12.770511
1997-12-18,7.5625,0.018229,,41.625,51.5,31.65625,,15.0,,6.549782,28.40625,,6.28125,31.1428,12.33321,1.2089845,,12.0176314,13.555759,35.0869,,25.043746,7.242947,8.440367,12.498154
1997-12-19,7.53125,0.018229,,41.71875,52.0,31.78125,,15.5,,6.542201,28.1875,,6.25,31.1428,11.916548,1.199219,,11.95525615,13.222421,34.034862,,24.586743,7.226486,8.495086,12.467893
1997-12-22,7.5625,0.018229,,41.71875,50.75,31.53125,,15.0,,6.671074,28.28125,,6.25,30.67272,12.104046,1.1933595,,12.16317365,13.648353,33.551493,,24.343008,7.045412,8.645562,12.467893
1997-12-23,7.5625,0.016276,,41.15625,51.0625,31.53125,,15.5,,6.640751,28.28125,,6.132813,30.08512,12.187378,1.1796875,,12.20475715,14.092804,33.181858,,24.12974,6.765571,8.563484,12.467893
1997-12-24,7.65625,0.017578,,40.9375,51.0,31.34375,,16.25,,6.53462,28.46875,,6.15625,29.61504,12.166545,1.182617,,12.12159015,14.352067,33.466193,,23.642271,6.732648,8.727641,12.467893
1997-12-26,7.625,0.017904,,40.625,51.125,31.34375,,17.0,,6.504297,28.90625,,6.15625,29.73256,11.937381,1.1914065,,12.1423819,14.259473,33.181858,,23.520403,7.045412,8.604523,12.437631
1997-12-29,7.71875,0.016602,,40.75,51.4375,31.75,,17.8125,,6.557362,28.6875,,6.34375,30.02636,11.979047,1.1972655,,12.1839654,14.759481,34.177029,,24.03834,6.74911,8.809719,12.437631
1997-12-30,7.8125,0.018229,,41.09375,51.6875,32.0,,17.9375,,6.883335,30.40625,,6.335938,30.90776,12.374876,1.214844,,12.45425815,15.333563,36.053638,,24.586743,6.856108,8.755,12.316583
1997-12-31,7.875,0.01888,,41.03125,51.625,32.03125,,19.3125,,7.065274,30.53125,,6.390625,30.73148,12.374876,1.1953125,,12.5166334,15.000225,36.622308,,24.373475,6.913722,8.837078,12.316825
1998-01-02,7.96875,0.01888,,41.03125,51.25,31.5625,,20.0625,,7.012208,30.40625,,6.273438,30.67272,12.791539,1.2734375,,12.5166334,14.518736,36.707608,,24.373475,6.839646,8.686602,12.407369
1998-01-05,7.875,0.018555,,41.53125,51.0625,31.46875,,18.8125,,6.959143,30.5625,,6.289063,31.08404,13.395699,1.3339845,,12.4750499,14.648368,35.314368,,24.495342,7.094796,8.563484,12.58894
1998-01-06,7.75,0.018229,,40.875,50.9375,31.125,,19.375,,6.83027,31.9375,,6.289063,30.96652,13.312367,1.28125,,12.2255489,14.296511,34.034862,,24.464876,6.979567,8.235172,12.709987
1998-01-07,7.84375,0.017904,,40.71875,50.75,30.6875,,18.875,,6.898497,32.3125,,6.226563,30.79024,13.270701,1.25,,12.16317365,14.222436,34.660398,,24.282074,6.691495,8.112055,12.740249
1998-01-08,7.59375,0.01888,,39.84375,50.875,30.1875,,18.4375,,6.936401,32.4375,,6.0625,30.73148,13.416533,1.220703,,12.2671324,14.203917,33.494626,,24.678143,6.48573,7.988937,12.679726
1998-01-09,7.1875,0.016927,,37.84375,50.5625,29.78125,,18.25,,6.716558,31.28125,,5.921875,30.20264,12.791539,1.089844,,12.0592149,14.074285,31.731751,,24.160207,6.395193,7.414391,12.649464
1998-01-12,7.0,0.015625,,38.78125,51.125,29.5,,17.8125,,6.519458,31.25,,5.921875,30.02636,12.645707,1.123047,,12.08000665,13.777984,31.646451,,24.12974,6.341694,8.057336,12.58894
1998-01-13,7.28125,0.015625,,39.125,51.0,29.90625,,19.875,,6.625589,31.625,,5.867188,29.85008,12.66654,1.1552735,,12.3087159,14.018729,32.698489,,24.190674,6.337578,7.961578,12.679726
1998-01-14,7.1875,0.015299,,38.96875,50.8125,30.09375,,20.625,,6.754462,31.3125,,6.0,30.43768,12.66654,1.1601565,,12.4334664,14.731702,33.494626,,24.678143,6.535113,8.098375,12.952083
1998-01-15,7.09375,0.016927,,39.0,50.125,29.75,,21.125,,6.9213,31.75,,5.992188,30.96652,12.416543,1.1953125,,12.16333999,13.722428,33.921128,,25.500748,6.502191,7.988937,12.831035
1998-01-16,7.09375,0.017578,,39.0625,50.125,29.78125,,21.375,,7.02737,32.9375,,6.007813,30.37892,12.520708,1.2070315,,12.32950765,13.815022,35.456536,,26.810823,6.716187,7.934219,12.831035
1998-01-20,7.09375,0.017253,,42.5625,50.125,30.0,,21.9375,,6.883335,33.21875,,6.15625,30.61396,12.374876,1.2890625,,12.45425815,14.796518,36.451707,,26.902223,6.782032,7.961578,12.982344
1998-01-21,7.0,0.018229,,42.28125,50.3125,29.59375,,22.25,,7.057693,33.0,,6.195313,30.73148,12.166545,1.296875,,12.4334664,14.815037,37.077243,,27.542027,6.592728,7.797422,12.921821
1998-01-22,6.71875,0.016276,,43.375,50.6875,29.21875,,22.0625,,7.034951,32.84375,,6.15625,30.90776,11.99988,1.2910155,,12.3502994,15.0743,32.556322,,28.516966,6.584497,7.797422,12.831035
1998-01-23,6.96875,0.016276,,43.9375,50.4375,29.03125,,21.75,,6.875754,32.0,,6.109375,30.96652,11.895714,1.3183595,,12.1839654,14.333548,31.959219,,29.370037,6.502191,7.742703,12.800773
1998-01-26,7.0,0.017904,,43.65625,50.4375,29.15625,,21.875,,6.989466,31.96875,,6.078125,30.90776,11.833215,1.2910155,,12.28792415,14.074285,32.86909,,28.760701,6.461038,7.797422,12.891559
1998-01-27,7.1875,0.017253,,43.34375,49.875,29.4375,,22.1875,,6.822689,32.0625,,6.148438,30.67272,11.958214,1.3378905,,12.28792415,13.963172,32.698489,,30.070775,6.48573,7.811102,12.952083
1998-01-28,7.25,0.017253,,43.46875,49.375,29.75,,23.0,,6.981885,33.21875,,6.15625,30.90776,10.770726,1.3828125,,12.1839654,14.481699,33.835828,,30.162175,6.683265,7.619586,12.921821
1998-01-29,7.46875,0.016927,,43.3125,49.75,29.75,,23.625,,6.913658,32.8125,,6.25,30.96652,11.312387,1.4101565,,12.2671324,14.296511,34.603531,,30.832446,6.699726,7.633266,12.952083
1998-01-30,7.34375,0.016602,,43.515625,49.3125,29.46875,,23.875,,6.868174,32.53125,,6.804688,31.20156,11.395719,1.373047,,11.99683965,14.166879,33.52306,,30.771512,6.650342,7.482789,12.891559
1998-02-02,7.375,0.017253,,43.5,49.875,30.125,,24.5,,7.080435,33.71875,,7.023438,31.26032,11.645717,1.3476565,,12.0176314,14.296511,33.352459,,32.203454,7.103026,7.701664,12.921821
1998-02-03,7.28125,0.016927,,43.96875,49.3125,30.46875,,24.3125,,7.02737,33.875,,7.335938,31.37784,11.66655,1.371094,,11.91367265,14.629849,33.636794,,32.203454,7.526903,7.961578,12.891559
1998-02-04,7.59375,0.016927,,43.5625,48.9375,30.0625,,25.5,,7.042531,34.46875,,7.445313,31.02528,11.645717,1.390625,,11.9760479,14.518736,34.9163,,31.47225,7.391098,7.86582,12.861297
1998-02-05,7.53125,0.017904,,43.9375,49.5,30.09375,,24.9375,,7.12592,33.28125,,7.609375,30.96652,11.729049,1.392578,,12.08000665,14.185398,35.030034,,30.558244,7.374637,8.016297,12.800773
1998-02-06,7.75,0.017253,,44.0,49.3125,30.9375,,25.625,,7.307858,33.09375,,7.664063,31.02528,11.99988,1.4257815,,11.9760479,14.555774,34.973167,,31.533183,7.432251,8.043656,12.861297
1998-02-09,7.9375,0.017253,,44.0,49.0,30.96875,,26.0,,7.269954,33.84375,,7.671875,30.96652,12.104046,1.4570315,,11.9344644,14.296511,34.290763,,31.380849,7.625671,7.783742,12.861297
1998-02-10,7.96875,0.018229,,43.71875,49.0625,31.0625,,26.5,,7.050112,34.03125,,7.671875,31.1428,12.354043,1.466797,,12.0176314,14.555774,34.603531,,31.776918,7.662709,7.89318,12.800773
1998-02-11,7.78125,0.018555,,43.78125,49.0,31.0,,27.125,,7.156243,33.5,,7.523438,31.20156,12.624874,1.4921875,,12.03842315,14.518736,34.461364,,31.594117,7.901397,7.906859,12.800773
1998-02-12,7.71875,0.01888,,43.25,49.0625,30.9375,,26.5,,7.22447,34.28125,,7.5625,31.31908,12.583208,1.496094,,12.0592149,14.592811,34.205463,,31.776918,7.827321,7.852141,12.891559
1998-02-13,7.625,0.019531,,43.5,49.125,31.03125,,26.0625,,7.277535,34.1875,,7.492188,31.26032,12.541541,1.4609375,,12.0592149,14.259473,34.688832,,31.380849,7.769707,7.770062,12.952083
1998-02-17,7.40625,0.020182,,44.09375,49.125,31.375,,26.875,,7.444312,33.9375,,7.578125,31.02528,12.583208,1.423828,,12.03842315,14.537255,33.52306,,31.350382,7.884935,7.824781,12.982344
1998-02-18,7.46875,0.021159,,44.0625,49.1875,31.3125,,25.8125,,7.459473,33.625,,7.679688,31.61288,12.499875,1.4257815,,12.1423819,14.592811,34.063296,,31.380849,8.47754,7.8795,12.891559
1998-02-19,7.1875,0.021484,,43.5625,48.9375,31.125,,24.5625,,7.542862,32.875,,7.679688,30.5552,12.520708,1.4453125,,12.0176314,14.592811,34.290763,,30.923846,8.691536,7.660625,12.891559
1998-02-20,7.0625,0.020833,,44.28125,49.3125,31.125,,24.625,,7.353343,32.8125,,7.632813,30.32016,12.791539,1.439453,,12.03842315,14.777999,33.892695,,31.807385,8.765612,7.660625,12.709987
1998-02-23,6.90625,0.019857,,43.875,48.9375,31.15625,,25.3125,,7.686896,33.0,,7.664063,29.79132,12.708206,1.4765625,,11.99683965,15.0743,32.783789,,31.715984,8.658614,7.770062,12.861297
1998-02-24,6.9375,0.020182,,43.59375,48.75,31.0,,25.1875,,7.300277,32.5,,7.679688,29.49752,13.104036,1.4609375,,11.85129741,14.777999,32.21512,,31.319915,8.592769,7.729023,12.861297
1998-02-25,7.3125,0.02181,,43.6875,48.6875,30.84375,,25.4375,,7.103177,33.625,,7.710938,29.49752,13.437366,1.4589845,,11.99683965,15.129857,33.494626,,31.258982,8.596884,7.564867,12.921821
1998-02-26,7.3125,0.02181,,44.0625,48.375,30.65625,,25.125,,7.080435,33.03125,,7.664063,29.32124,13.562364,1.3691405,,12.1007984,15.148375,34.518231,,31.441783,8.576307,7.797422,12.709987
1998-02-27,7.53125,0.023437,,44.3125,48.0,31.03125,,24.6875,,7.095597,31.84375,,7.679688,29.02744,13.541531,1.371094,,12.08000665,15.296526,34.404497,,31.015247,8.337619,7.660625,12.498154
1998-03-02,7.625,0.023112,,44.28125,48.25,30.78125,,24.9375,,6.966724,31.8125,,7.78125,29.20372,13.3332,1.3691405,,12.0592149,15.38912,35.399669,,30.588711,8.432272,7.687984,12.558678
1998-03-03,7.40625,0.022135,,43.5,48.125,30.96875,,25.5,,6.883335,32.5,,7.765625,29.0862,13.645697,1.355469,,12.1423819,15.481714,35.911471,,30.497311,8.576307,7.770062,12.740249
1998-03-04,7.15625,0.021159,,43.90625,48.1875,30.75,,26.375,,6.997047,32.125,,7.75,29.02744,13.583198,1.3476565,,12.16317365,15.426157,35.0869,,30.771512,8.543385,7.783742,12.649464
1998-03-05,7.125,0.020833,,43.90625,48.1875,30.59375,,25.5625,,7.057693,32.0,,7.632813,28.67488,13.791529,1.339844,,12.0592149,15.000225,34.575098,,30.741045,8.399349,7.756383,12.407369
1998-03-06,7.0625,0.022135,,44.65625,48.375,30.9375,,25.5625,,7.209308,32.75,,7.8125,28.90992,13.604031,1.359375,,12.12159015,15.352082,33.60836,,31.837852,8.510463,7.838461,12.467893
1998-03-09,7.15625,0.022786,,45.28125,48.8125,30.75,,25.5625,,7.239631,33.1875,,7.789063,29.02744,13.749863,1.3623045,,12.1839654,15.555789,32.328854,,31.837852,8.559846,8.002617,12.467893
1998-03-10,7.125,0.020833,,45.28125,49.6875,31.21875,,25.125,,7.186566,33.9375,,7.914063,29.14496,13.729029,1.390625,,12.24634065,16.574323,32.982824,,32.172987,8.559846,8.084695,12.316583
1998-03-11,6.96875,0.022135,,45.96875,49.625,31.15625,,25.125,,7.239631,33.4375,,7.914063,29.0862,13.770696,1.4433595,,12.41267465,16.074315,32.527888,,32.569056,8.444618,8.125734,12.467893
1998-03-12,7.0,0.02181,,45.90625,49.5,31.78125,,25.375,,7.353343,33.8125,,8.03125,29.85008,13.854028,1.430664,,12.53742515,16.055796,32.243554,,33.757263,8.304697,8.33093,12.58894
1998-03-13,7.25,0.023112,,46.03125,49.4375,31.90625,,25.5,,7.216889,34.5,,8.085938,30.32016,13.958194,1.46875,,12.66217565,16.046537,32.584755,,33.848663,8.251198,8.467727,12.58894
1998-03-16,7.75,0.02474,,46.21875,49.6875,32.5,,25.0625,,7.262373,35.34375,,8.125,29.85008,13.854028,1.4609375,,13.03642715,16.296541,31.760185,,33.87913,8.543385,8.713961,12.58894
1998-03-17,8.25,0.025716,,46.9375,49.9375,32.65625,,25.625,,7.247212,36.46875,,8.210938,30.08512,13.916528,1.4453125,,13.03642715,15.889127,30.537545,,34.153332,8.473425,8.76868,12.679726
1998-03-18,8.15625,0.023763,,46.875,50.125,32.53125,,24.25,,7.148662,36.6875,,8.21875,30.08512,13.937361,1.4453125,,13.18196939,16.333578,32.044519,,34.275199,8.494001,8.385648,12.528416
1998-03-19,8.4375,0.023763,,47.09375,49.75,32.6875,,24.5,,7.239631,35.53125,,8.261719,30.08512,13.99986,1.404297,,13.26513639,16.407654,32.584755,,34.579868,8.568077,8.796039,12.619202
1998-03-20,8.34375,0.02474,,46.25,51.0,32.75,,23.5,,7.156243,35.0,,8.195313,30.90776,14.166525,1.375,,13.43147039,16.055796,33.466193,,34.518934,8.378773,8.932836,12.891559
1998-03-23,8.84375,0.026042,,45.5625,51.0,32.5625,,21.9375,,7.148662,34.0,,8.09375,30.73148,14.166525,1.373047,,13.36909514,16.259503,35.541836,,34.031464,8.280005,9.534742,13.103392
1998-03-24,9.53125,0.025391,,45.125,50.8125,33.125,,24.375,,7.156243,33.65625,,8.140625,30.73148,14.33319,1.386719,,13.38988689,16.666917,35.200634,,34.336133,8.362311,9.083312,13.133654
1998-03-25,9.65625,0.025065,,45.03125,50.5625,32.875,,24.875,,7.209308,32.5,,8.09375,31.61288,14.437356,1.4140625,,13.45226214,17.07433,35.712437,,34.244732,8.395234,9.329547,13.012606
1998-03-26,9.5625,0.025391,,45.25,50.25,33.15625,,24.25,,7.1335,34.65625,,8.164063,32.0242,14.562354,1.433594,,13.41067864,17.092849,35.883038,,34.061931,8.34585,9.220109,12.982344
1998-03-27,10.0625,0.025716,,45.03125,49.6875,33.03125,,25.25,,7.156243,34.25,,8.054688,31.61288,14.479022,1.375,,13.41067864,16.833586,35.484969,,33.452594,8.098931,8.891797,12.982344
